# AI-GENERATED NEEDS-REVIEW
episode_id,scenario_id,planner_key,seed,source_run,source_file,mechanism_schema_version,mechanism_label,mechanism_confidence,mechanism_evidence_mode,mechanism_evidence_uri,mechanism_case_id,mechanism_caveat
francis2023_leave_group--23--85cee8588175271a,francis2023_leave_group,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--23--85cee8588175271a,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--24--975120db3ff879c3,francis2023_leave_group,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--24--975120db3ff879c3,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_perpendicular_traffic--20--bd62d5ac00253c1c,francis2023_perpendicular_traffic,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_perpendicular_traffic--20--bd62d5ac00253c1c,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_circular_crossing--24--b184ffd64234f708,francis2023_circular_crossing,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_circular_crossing--24--b184ffd64234f708,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_robot_crowding--21--2881158423c6a738,francis2023_robot_crowding,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_robot_crowding--21--2881158423c6a738,timeout with stalled_time=17.4s; robot stalled before timeout
francis2023_robot_crowding--22--dc40e122d6850678,francis2023_robot_crowding,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_robot_crowding--22--dc40e122d6850678,timeout with stalled_time=15.7s; robot stalled before timeout
classic_bottleneck_low--21--c0c4b705eb5b431d,classic_bottleneck_low,prediction_mpc_cbf,21,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_bottleneck_low--21--c0c4b705eb5b431d,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_bottleneck_medium--21--24cc10cdacaa4f8b,classic_bottleneck_medium,prediction_mpc_cbf,21,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_bottleneck_medium--21--24cc10cdacaa4f8b,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_bottleneck_high--20--6810eaeec62df2dc,classic_bottleneck_high,prediction_mpc_cbf,20,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,classic_bottleneck_high--20--6810eaeec62df2dc,timeout with stalled_time=32.3s; robot stalled before timeout
classic_bottleneck_high--21--5064a364a20f0060,classic_bottleneck_high,prediction_mpc_cbf,21,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_bottleneck_high--21--5064a364a20f0060,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_bottleneck_high--22--990151463a4537a1,classic_bottleneck_high,prediction_mpc_cbf,22,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,classic_bottleneck_high--22--990151463a4537a1,timeout with stalled_time=28.8s; robot stalled before timeout
classic_bottleneck_high--23--3a96f0337d3e23e7,classic_bottleneck_high,prediction_mpc_cbf,23,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,classic_bottleneck_high--23--3a96f0337d3e23e7,timeout with stalled_time=31.8s; robot stalled before timeout
classic_station_platform_medium--20--36518cc237b90a4a,classic_station_platform_medium,prediction_mpc_cbf,20,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,classic_station_platform_medium--20--36518cc237b90a4a,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
classic_station_platform_medium--21--34ca709442f852b7,classic_station_platform_medium,prediction_mpc_cbf,21,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,classic_station_platform_medium--21--34ca709442f852b7,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
classic_station_platform_medium--22--2e8165c56ad7b6f5,classic_station_platform_medium,prediction_mpc_cbf,22,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,classic_station_platform_medium--22--2e8165c56ad7b6f5,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
classic_station_platform_medium--23--368ccde2ed132848,classic_station_platform_medium,prediction_mpc_cbf,23,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_station_platform_medium--23--368ccde2ed132848,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_station_platform_medium--24--54aa037d9cfade5e,classic_station_platform_medium,prediction_mpc_cbf,24,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,classic_station_platform_medium--24--54aa037d9cfade5e,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
classic_cross_trap_low--20--7846ad710924c632,classic_cross_trap_low,prediction_mpc_cbf,20,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_low--20--7846ad710924c632,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_low--21--fed27bc69483bf4e,classic_cross_trap_low,prediction_mpc_cbf,21,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_low--21--fed27bc69483bf4e,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_low--22--ea52244789eb51e3,classic_cross_trap_low,prediction_mpc_cbf,22,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_low--22--ea52244789eb51e3,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_low--23--2cde77e922ba078d,classic_cross_trap_low,prediction_mpc_cbf,23,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_low--23--2cde77e922ba078d,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_low--24--a017ce71af96bcfb,classic_cross_trap_low,prediction_mpc_cbf,24,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_low--24--a017ce71af96bcfb,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_medium--20--18327675c03d5eff,classic_cross_trap_medium,prediction_mpc_cbf,20,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_medium--20--18327675c03d5eff,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_medium--21--66a0fb7a43a1d9b8,classic_cross_trap_medium,prediction_mpc_cbf,21,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_medium--21--66a0fb7a43a1d9b8,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_medium--22--a92c1d4c780e5d6b,classic_cross_trap_medium,prediction_mpc_cbf,22,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_medium--22--a92c1d4c780e5d6b,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_medium--23--c64200597b9412d9,classic_cross_trap_medium,prediction_mpc_cbf,23,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_medium--23--c64200597b9412d9,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_medium--24--1b8d904f9e71ed1c,classic_cross_trap_medium,prediction_mpc_cbf,24,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_medium--24--1b8d904f9e71ed1c,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_high--20--5cf5532d723d32d4,classic_cross_trap_high,prediction_mpc_cbf,20,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--20--5cf5532d723d32d4,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_high--21--0af237faa8885648,classic_cross_trap_high,prediction_mpc_cbf,21,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--21--0af237faa8885648,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_high--22--358f036e7fab9212,classic_cross_trap_high,prediction_mpc_cbf,22,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--22--358f036e7fab9212,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_high--23--1726641a8c75da7b,classic_cross_trap_high,prediction_mpc_cbf,23,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--23--1726641a8c75da7b,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_high--24--980f747704b2adb0,classic_cross_trap_high,prediction_mpc_cbf,24,prediction_mpc_cbf__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc_cbf__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--24--980f747704b2adb0,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
